# One row per dispatched fleet member per run. DERIVED, NOT AUTHORED: every row
# is produced by skills/fleet/scripts/member-outcomes.mjs from the harness's own
# subagent transcripts. Re-running the scraper REPLACES rows in place, and the
# whole file may be regenerated when the role classifier changes.
#
# NEVER hand-edit a row, and never add a column that a human must fill. A
# hand-entered value cannot survive a regeneration, which is exactly why the
# verdicts live in tier-outcomes.tsv instead. See
# docs/specs/2026-08-27-fleet-member-outcomes-instrumentation-design.md.
#
# BLANK MEANS UNKNOWN, never zero and never "no". `effort` is blank for models
# that carry no effort control; `ticket`/`pr` are blank when the member name
# does not identify one (merge-bot's number is a WAVE).
#
# `agent` is an OPAQUE JOIN KEY — the member's transcript stem, relative to the
# session's subagents/ dir, used so a re-scrape REPLACES a row instead of
# duplicating it. It is not for display, not for grouping, and not domain data.
# Group on session, role, member and model. It is unique WITHIN A SESSION, which
# is all the key needs — it is NOT globally unique, because a NAMED member's
# stem is derived from its name and so repeats across sessions. Joining on
# `agent` alone merges unrelated members.
#
# THE POPULATION IS BOTH TRANSCRIPT DEPTHS. A directly-dispatched member writes
# subagents/agent-<id>.jsonl; a Workflow's fan-out writes
# subagents/workflows/wf_<id>/agent-<id>.jsonl. Both are scraped, and the nested
# half is roughly as large as the flat one. It is mostly review specialists, and
# workflows/review-pr.js pins model: "sonnet" on three of its six dimensions —
# so it is where model VARIES. Filtering it out silently re-creates the sampling
# bug this file was corrected for.
#
# SUPERSEDED GENERATIONS ARE A SEPARATE POPULATION. Rows carrying an older
# generation (claude-opus-4-7, claude-opus-4-8) must never be pooled with the
# current one under an "opus" label, and never read as a cheaper tier: pricing
# falls with each generation, so an older Opus is not cheaper than the current
# one and an older Sonnet is dearer. Pooling inverts the cost ordering this
# file exists to measure.
#
# TOKEN COLUMNS ARE PER-TURN, folded on the transcript's message.id. One
# assistant turn is written as several jsonl lines, one per content block, each
# repeating the same usage object — so summing per LINE overcounted
# cache_creation by 176% and `turns` by 141%, unevenly across models. board.mjs
# folds the same way; the two must not drift apart. `tokens_out` is the max
# across a turn's lines, because output_tokens is a streaming snapshot.
#
# There is no `errored` column. Transcript torn-ness is a property of WHEN the
# scraper ran, not of the member — it flips back on the next re-scrape — so it
# is reported on stderr and never stored. A member that stalled or hit a
# terminal API failure leaves a syntactically complete file and is
# indistinguishable here. Whether the work was any good is a verdict, and
# verdicts live in tier-outcomes.tsv, joined on `pr`.
#
# A within-run PAIR — the only unconfounded comparison — is a session+role that
# ran more than one model. Nothing is labelled; the pairing is a query:
#   awk -F'\t' '!/^#/ {k=$1 FS $3; if (!(k FS $5 in s)) {s[k FS $5]; n[k]++}} \
#     END{for (k in n) if (n[k] > 1) print k}' docs/metrics/member-outcomes.tsv
#
# Rows by model:
#   awk -F'\t' '!/^#/ {n[$5]++} END{for (k in n) print n[k], k}' docs/metrics/member-outcomes.tsv
#
# session	run_date	role	member	model	effort	ticket	pr	tokens_cache_create	tokens_out	wall_s	turns	agent
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			26551	74	51	8	workflows/wf_45ab886b-5aa/agent-a8e051b5523356a9f
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:type-design-analyzer	claude-sonnet-5	xhigh			101220	2116	1236	18	workflows/wf_45ab886b-5aa/agent-a9d963f5334707202
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			45908	238	60	9	workflows/wf_45ab886b-5aa/agent-ab7b9312375d4a6db
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			22737	919	38	5	workflows/wf_45ab886b-5aa/agent-abbb6b1c7aed27589
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:silent-failure-hunter	claude-opus-5	high			86214	608	900	27	workflows/wf_45ab886b-5aa/agent-adb219834eec6a158
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			25044	559	42	5	workflows/wf_45ab886b-5aa/agent-addc2678f99d7dacd
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	high			171059	2381	1496	38	workflows/wf_45ab886b-5aa/agent-adeeef7abe2023fb6
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			41941	978	31	5	workflows/wf_45ab886b-5aa/agent-ae72f0c25e2df79c8
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			153458	1399	929	46	workflows/wf_45ab886b-5aa/agent-af624c35b85de15a3
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			25686	318	66	9	workflows/wf_45ab886b-5aa/agent-af94db2b1644448d0
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			30107	50	52	6	workflows/wf_87870dda-5e2/agent-a08498c6361478a69
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	high			84383	1440	790	26	workflows/wf_87870dda-5e2/agent-a10ed6c1380f5e3b7
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			141917	4844	623	72	workflows/wf_87870dda-5e2/agent-a2a64d1ca8a7845c5
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			33452	112	185	10	workflows/wf_87870dda-5e2/agent-a35d5dfd7ef36113b
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			123832	10844	629	50	workflows/wf_87870dda-5e2/agent-a5cd92ad621a37ba8
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			56622	106	108	15	workflows/wf_87870dda-5e2/agent-a7086f00b39a22ec3
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			18894	48	47	5	workflows/wf_87870dda-5e2/agent-a7f6cd507b81d23f1
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			18034	27	32	5	workflows/wf_87870dda-5e2/agent-a828d3c74c013b959
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			30953	50	75	7	workflows/wf_87870dda-5e2/agent-a909a10267a0adab8
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-haiku-4-5-20251001				30205	25	53	12	workflows/wf_87870dda-5e2/agent-a9ad53bb50f4bab57
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			33123	97	193	9	workflows/wf_87870dda-5e2/agent-ad071fea0e4344a24
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			18006	10	24	3	workflows/wf_87870dda-5e2/agent-aee5a0b7d9fabcafd
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			160378	2010	805	65	workflows/wf_9e9ed9ab-794/agent-a087b84d90e236468
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			28629	87	220	8	workflows/wf_9e9ed9ab-794/agent-a0c286b69951f2cab
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			29874	49	47	7	workflows/wf_9e9ed9ab-794/agent-a4b39fe70d8f5e93f
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	high			98489	137	850	21	workflows/wf_9e9ed9ab-794/agent-a82e296d68f9153b1
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:type-design-analyzer	claude-sonnet-5	xhigh			148132	9393	1019	61	workflows/wf_9e9ed9ab-794/agent-a84ebd467414152d9
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			156690	3586	1061	74	workflows/wf_9e9ed9ab-794/agent-a8d0515b0c45b662f
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-haiku-4-5-20251001				29294	923	38	4	workflows/wf_9e9ed9ab-794/agent-a905612665dceb66d
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:code-simplifier	claude-opus-5	high			128908	706	1252	31	workflows/wf_9e9ed9ab-794/agent-a968f08fb73c050d9
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			48942	104	147	10	workflows/wf_9e9ed9ab-794/agent-ac4407c7ff237e292
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	workflow-subagent	claude-opus-5	low			35905	972	44	7	workflows/wf_9e9ed9ab-794/agent-adbdc91ef8fc200aa
033e86e7-d315-44df-b1cb-0bfacecd8316	2026-08-31	specialist	pr-review-toolkit:silent-failure-hunter	claude-opus-5	high			111915	6416	1249	37	workflows/wf_9e9ed9ab-794/agent-ae6284c46a4902064
08a3b9d2-fd4b-49f4-868c-df6fae6b0c09	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				18216	3929	56	7	agent-a070e71f4f96c3843
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	memory	memory-proxy	claude-haiku-4-5-20251001				27602	5879	90	7	agent-a027fabdc123e1ba7
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			41477	8316	169	15	agent-a1cb4a6fd863f5bd6
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			41494	14404	705	18	agent-a1d2b6a1eea8a1171
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			54668	16513	339	26	agent-a1ecd4b44eaf8ac3c
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			42422	9527	268	15	agent-a2a23f17df366c2b8
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			25926	5876	91	8	agent-a560f7430c588df41
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			33721	9593	326	11	agent-a587b5d5d1d33ff40
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			52541	12459	356	20	agent-a5a626224ee10906c
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			52460	17672	416	18	agent-a61dc78db982ff113
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			92870	21282	1866	27	agent-a73d74a24a73c2fd2
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			170796	26047	2530	31	agent-a8f6519389a8e2bcf
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	memory	memory-proxy	claude-haiku-4-5-20251001				20323	3640	53	3	agent-a9264e4d6d3d82c97
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			30547	6570	231	11	agent-a964b339de43e985e
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			187969	28798	2167	32	agent-a9d142d5db9bcf9ad
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			39281	13122	436	15	agent-aa987dc1b9ab32a0b
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	memory	memory-proxy	claude-haiku-4-5-20251001				11022	3373	53	5	agent-aba5c88ad9ee2480e
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	memory	memory-proxy	claude-haiku-4-5-20251001				7101	1858	28	3	agent-ac313a8883001584a
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			60219	17866	675	21	agent-ac5132de1dd07d89e
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	memory	memory-proxy	claude-haiku-4-5-20251001				48904	8799	148	8	agent-aca8b14848038578f
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			35996	11556	181	12	agent-acb7c7891e60e8f53
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			60604	23696	473	27	agent-acbd8d1c6d056feb7
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	memory	memory-housekeeper	claude-opus-5	xhigh			66726	11877	215	9	agent-acf59d894c990fe5d
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	memory	memory-proxy	claude-haiku-4-5-20251001				22888	4549	77	3	agent-adeab251cce1c16d9
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			126782	27630	1482	31	agent-aefb3131c7c89f5fe
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			25375	4329	97	7	agent-af183e5f9cc16dba4
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	general-purpose	claude-opus-5	xhigh			50886	14132	247	19	agent-afa40d21c0f996d66
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	finisher	finisher-pr-464	claude-sonnet-5	xhigh		464	44595	4011	66	6	agent-afinisher-pr-464-5e57b89e0af80a43
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	finisher	finisher-pr-465	claude-sonnet-5	xhigh		465	32090	6756	167	10	agent-afinisher-pr-465-a96c3165d7747e73
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	finisher	finisher-pr-466	claude-sonnet-5	xhigh		466	56452	7266	209	10	agent-afinisher-pr-466-25035bccddcc1e5b
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	finisher	finisher-pr-480	claude-sonnet-5	xhigh		480	52520	4585	138	8	agent-afinisher-pr-480-bafa169f56e56931
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	finisher	finisher-pr-485	claude-sonnet-5	xhigh		485	49650	5009	141	7	agent-afinisher-pr-485-e63a2e29a48b569d
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	reviewer	fix-pr-464	claude-opus-5	xhigh		464	807862	94016	3656	73	agent-afix-pr-464-fcce5ca10b93bbd0
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	reviewer	fix-pr-465	claude-opus-5	xhigh		465	488949	53135	1665	59	agent-afix-pr-465-aba7d84890a2db47
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	reviewer	fix-pr-466	claude-opus-5	xhigh		466	1389877	111408	2287	104	agent-afix-pr-466-8c53e32ed1a282a4
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	reviewer	fix-pr-480	claude-opus-5	xhigh		480	1466156	139196	3476	90	agent-afix-pr-480-1139388f6ebb221d
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	implementer	impl-304	claude-opus-5	xhigh	304		74640	21037	469	24	agent-aimpl-304-fcb0de4835af37ee
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	implementer	impl-367	claude-sonnet-5	xhigh	367		1017305	64593	13226	90	agent-aimpl-367-86fe61fd54846e9d
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	implementer	impl-82	claude-sonnet-5	xhigh	82		666591	83806	13287	81	agent-aimpl-82-bfc65d64963df9f2
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	merge-bot	merge-bot-1-2	claude-sonnet-5	xhigh			35322	4203	98	13	agent-amerge-bot-1-2-a2e35ac383be2795
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	merge-bot	merge-bot-2-2	claude-sonnet-5	xhigh			56234	9073	284	15	agent-amerge-bot-2-2-6009987a9c98ad42
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	merge-bot	merge-bot-3-2	claude-sonnet-5	xhigh			42428	4822	238	16	agent-amerge-bot-3-2-5716e9406650defa
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	merge-bot	merge-bot-4	claude-sonnet-5	xhigh			41797	5515	122	15	agent-amerge-bot-4-22aca175e41c4e05
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	merge-bot	merge-bot-5	claude-sonnet-5	xhigh			36540	3794	84	11	agent-amerge-bot-5-03f64b61ddc396c8
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			69716	22377	465	35	workflows/wf_48370a55-b23/agent-a1d16a1346e62e913
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			18254	2820	47	5	workflows/wf_48370a55-b23/agent-a2451e3f6f44f8b42
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-haiku-4-5-20251001				22645	2438	45	11	workflows/wf_48370a55-b23/agent-a6714dea2ae992d3c
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			15828	1949	33	4	workflows/wf_48370a55-b23/agent-a8b60a2bde700cd0f
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			31474	2632	65	6	workflows/wf_48370a55-b23/agent-a98cc0450fa8f785d
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			107460	37524	597	54	workflows/wf_48370a55-b23/agent-aeca8713b6db4d87b
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			18098	3291	57	8	workflows/wf_48370a55-b23/agent-afaa7e7c3eadd8f3f
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-haiku-4-5-20251001				23700	2933	46	4	workflows/wf_8b9d36c4-9e9/agent-a09b14094ea6dbccd
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			100091	32028	903	35	workflows/wf_8b9d36c4-9e9/agent-a136adea24b015f6a
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			124610	46502	866	56	workflows/wf_8b9d36c4-9e9/agent-a1c158f4309d6a470
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:type-design-analyzer	claude-sonnet-5	xhigh			93167	35794	520	28	workflows/wf_8b9d36c4-9e9/agent-a2354684ff8b7e32f
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			18980	1339	23	3	workflows/wf_8b9d36c4-9e9/agent-a33c5ac35bd217948
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			26702	5961	138	15	workflows/wf_8b9d36c4-9e9/agent-a3788ce5c2482177e
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			20342	2481	49	6	workflows/wf_8b9d36c4-9e9/agent-a524e1272966153cb
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			17718	686	27	3	workflows/wf_8b9d36c4-9e9/agent-a5e45933017c71490
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			129529	41254	703	51	workflows/wf_8b9d36c4-9e9/agent-a660e916004cc2014
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			53945	3535	800	10	workflows/wf_8b9d36c4-9e9/agent-a66e20dda543ccde8
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:code-simplifier	claude-opus-5	xhigh			66861	16198	582	23	workflows/wf_8b9d36c4-9e9/agent-a862fd0b244ba027c
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			21246	3184	335	9	workflows/wf_8b9d36c4-9e9/agent-a89c05fea320bcb03
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			28414	5043	310	15	workflows/wf_8b9d36c4-9e9/agent-a91e41b4f074a85ed
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			18839	1877	36	4	workflows/wf_8b9d36c4-9e9/agent-a948af661b29c592a
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			18456	1896	37	5	workflows/wf_8b9d36c4-9e9/agent-aa8299df3ae01f0ab
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:silent-failure-hunter	claude-opus-5	xhigh			105852	37857	905	30	workflows/wf_8b9d36c4-9e9/agent-ac7fbaac21a79a6ca
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			30624	5293	331	18	workflows/wf_8b9d36c4-9e9/agent-adf4151a1485e323b
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			22049	1164	39	5	workflows/wf_8b9d36c4-9e9/agent-adfce3378ab1a216e
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			20555	1496	32	5	workflows/wf_8b9d36c4-9e9/agent-aefdee10297238fa0
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			28739	1605	29	5	workflows/wf_8b9d36c4-9e9/agent-afb1bc7dfb1b15233
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			18437	2304	244	7	workflows/wf_8b9d36c4-9e9/agent-aff9cc08b49e65b51
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			18752	3131	49	7	workflows/wf_b5a7b121-852/agent-a050705cf8154e661
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			23342	2597	47	5	workflows/wf_b5a7b121-852/agent-a3de55b971fb586af
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			116056	40207	756	58	workflows/wf_b5a7b121-852/agent-a6144505e1316150f
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			78753	21381	451	19	workflows/wf_b5a7b121-852/agent-a9d0d12ee8626194c
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			34319	2697	49	6	workflows/wf_b5a7b121-852/agent-aab69d588779b5787
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-haiku-4-5-20251001				22422	2352	37	4	workflows/wf_b5a7b121-852/agent-abd980b928cf9b6d3
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			21618	1707	31	4	workflows/wf_b5a7b121-852/agent-ac0cbcc2852573008
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			57107	25531	546	38	workflows/wf_b5a7b121-852/agent-ac2e9e05bcfee7d44
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			24940	2778	62	8	workflows/wf_b5a7b121-852/agent-ac7a0bdd822e4fe8a
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			19338	2911	51	9	workflows/wf_b5a7b121-852/agent-accd7ee6159ca3843
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			91443	24888	565	56	workflows/wf_cd706756-d7f/agent-a0e8c9693d52a7e90
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			61593	19119	647	26	workflows/wf_cd706756-d7f/agent-a3add208f5ebed39b
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-haiku-4-5-20251001				24117	2611	52	8	workflows/wf_cd706756-d7f/agent-a4a7f48234f9fac68
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:code-simplifier	claude-opus-5	xhigh			51790	20950	1016	27	workflows/wf_cd706756-d7f/agent-a5315ed096aceda2f
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			17322	1445	71	7	workflows/wf_cd706756-d7f/agent-a543adda40e55b6a9
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:type-design-analyzer	claude-sonnet-5	xhigh			86350	26633	497	28	workflows/wf_cd706756-d7f/agent-a5c8040c045ce3733
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			28650	2137	78	7	workflows/wf_cd706756-d7f/agent-aa11cd530a7848dd3
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			23313	3731	76	10	workflows/wf_cd706756-d7f/agent-ac4bd3f4c604bf602
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:silent-failure-hunter	claude-opus-5	xhigh			73448	25841	695	27	workflows/wf_cd706756-d7f/agent-add06663cdb7834fe
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			21440	3388	91	6	workflows/wf_cd706756-d7f/agent-ae44df1ce482d2048
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			90862	28254	533	36	workflows/wf_cd706756-d7f/agent-ae9c5b2e909b6e9d3
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			20933	2239	40	5	workflows/wf_cd706756-d7f/agent-af060d17efe0e56c5
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	workflow-subagent	claude-opus-5	low			19381	3111	67	10	workflows/wf_cd706756-d7f/agent-af56e3897b07fef14
09b0b879-536b-4d8a-b718-b31901fd65de	2026-08-14	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			165384	49652	812	45	workflows/wf_fbecbc94-a3e/agent-a0bb8ad2c2cfa5133
